SMILES,Ingre_ID,Canonical_SMILES
COC(=O)C1C2=C3N=C(C(C3CCC(=O)OCC=C(CCCC(CCCC(CCCC(C)C)C)C)C)C)C=c3[n-]c(=CC4=NC(=Cc5[n-]c2c(C1=O)c5C)C(=C4C=O)CC)c(c3C)C=C.[Mg+2],17550,COC(=O)C1C2=C3N=C(C(C3CCC(=O)OCC=C(CCCC(CCCC(CCCC(C)C)C)C)C)C)C=c3[n-]c(=CC4=NC(=Cc5[n-]c2c(C1=O)c5C)C(=C4C=O)CC)c(c3C)C=C.[Mg+2]
OCC1OC(Oc2cc(O)c3c(c2)oc(cc3=O)c2ccc(cc2)O)C(C(C1O)O)OC1OCC(C1O)(O)CO,17551,OCC1OC(Oc2cc(O)c3c(c2)oc(cc3=O)c2ccc(cc2)O)C(C(C1O)O)OC1OCC(C1O)(O)CO
Oc1ccc(cc1)c1oc2cc(OC3OC(COC4OC(C)C(C(C4O)O)O)C(C(C3OC3OC(C)C(C(C3O)O)O)O)O)cc(c2c(=O)c1)O,17552,Oc1ccc(cc1)c1oc2cc(OC3OC(COC4OC(C)C(C(C4O)O)O)C(C(C3OC3OC(C)C(C(C3O)O)O)O)O)cc(c2c(=O)c1)O
C=CCc1cc(OC2OC(CO)C(C(C2O)O)O)c(c(c1)OC)OC1OC(CO)C(C(C1O)O)O,17553,C=CCc1cc(OC2OC(CO)C(C(C2O)O)O)c(c(c1)OC)OC1OC(CO)C(C(C1O)O)O
O=C1CCC2(C(C1(C)C)CCC1(C2CCC2C1(C)CCC1C2(C)CCC1C(O)(C)C)C)C,17554,O=C1CCC2(C(C1(C)C)CCC1(C2CCC2C1(C)CCC1C2(C)CCC1C(O)(C)C)C)C
CCN1CC2(CCC(C34C1C(CC23)C1(O)CC(C2CC4C1(O)C2OC)OC)OC)OC(=O)c1ccccc1NC(=O)C,17555,CCN1CC2(CCC(C34C1C(CC23)C1(O)CC(C2CC4C1(O)C2OC)OC)OC)OC(=O)c1ccccc1NC(=O)C
c1ccc(cc1)c1ccc2c([o+]1)cccc2,17556,c1ccc(cc1)c1ccc2c([o+]1)cccc2
NCCCNC(=O)/C=C/c1ccccc1,17557,NCCCNC(=O)/C=C/c1ccccc1
OCC1OC(C(C1O)O)n1cnc2c1[nH]c(N)nc2=O,17558,OCC1OC(C(C1O)O)n1cnc2c1[nH]c(N)nc2=O
Oc1cc(O)c2c(c1)c1oc3c(c1c(=O)o2)cc(c(c3)O)O,17559,Oc1cc(O)c2c(c1)c1oc3c(c1c(=O)o2)cc(c(c3)O)O
O=C1C2(C)CCC(C1(C)C)C2.COc1ccc(cc1)CC=C.CC=Cc1ccc(cc1)OC,17560,O=C1C2(C)CCC(C1(C)C)C2.COc1ccc(cc1)CC=C.CC=Cc1ccc(cc1)OC
OC(=O)C(CCCN=C(N)N)N,17561,OC(=O)C(CCCN=C(N)N)N
OCC1OC(OC2CCC3(C(C2(C)C)CCC2(C3CCC(C32COC(=O)C3)C(C(CC2OC(=O)C(=C2)C)OC(=O)C)C)C)C)C(C(C1O)O)OC1OC(C)C(C(C1O)O)O,17562,OCC1OC(OC2CCC3(C(C2(C)C)CCC2(C3CCC(C32COC(=O)C3)C(C(CC2OC(=O)C(=C2)C)OC(=O)C)C)C)C)C(C(C1O)O)OC1OC(C)C(C(C1O)O)O
CC(=O)OC1CCC2(C(C1(C)C)CCC1(C2CCC2C1(C)CCC1(C2C(CC1)C(=C)C)C)C)C,17563,CC(=O)OC1CCC2(C(C1(C)C)CCC1(C2CCC2C1(C)CCC1(C2C(CC1)C(=C)C)C)C)C
CC(=CC=CC=C(C=CC=C(C=CC1=C(C)CCCC1(C)C)C)C)C=CC=C(C=CC1=C(C)CCCC1(C)C)C,17564,CC(=CC=CC=C(C=CC=C(C=CC1=C(C)CCCC1(C)C)C)C)C=CC=C(C=CC1=C(C)CCCC1(C)C)C
OCC[N+](C)(C)C,17565,OCC[N+](C)(C)C
OCC1CC(C(O1)n1cnc2c1ncnc2N)O,17566,OCC1CC(C(O1)n1cnc2c1ncnc2N)O
O=C1CCC2C(C1C)(C)CCC1C2(C)CCC2(C1(C)CCC1(C2CC(C)(C)CC1)C)C,17567,O=C1CCC2C(C1C)(C)CCC1C2(C)CCC2(C1(C)CCC1(C2CC(C)(C)CC1)C)C
CC(=O)OC1CC2(C)CN3C4C5(C1)C2C3CC12C5C(O)C(C(C41O)OC(=O)C)C(=C)C2,17568,CC(=O)OC1CC2(C)CN3C4C5(C1)C2C3CC12C5C(O)C(C(C41O)OC(=O)C)C(=C)C2
CC(C(C=CC(C1CCC2=C3C(CCC12C)C1(C)CCC(=O)C=C1C=C3)C)C)C,17569,CC(C(C=CC(C1CCC2=C3C(CCC12C)C1(C)CCC(=O)C=C1C=C3)C)C)C
OCC1OC(C(C1O)O)n1cnc2c1ncnc2N,17570,OCC1OC(C(C1O)O)n1cnc2c1ncnc2N
OCC1OC(OC2CCC3(C(=CCC4C3CCC3(C4CC(C3C(=O)C)OC(=O)CCC(COC3OC(CO)C(C(C3O)O)O)C)C)C2)C)C(C(C1OC1OC(C)C(C(C1O)O)O)O)OC1OC(C)C(C(C1O)O)O,17571,OCC1OC(OC2CCC3(C(=CCC4C3CCC3(C4CC(C3C(=O)C)OC(=O)CCC(COC3OC(CO)C(C(C3O)O)O)C)C)C2)C)C(C(C1OC1OC(C)C(C(C1O)O)O)O)OC1OC(C)C(C(C1O)O)O
COc1cc(cc(c1O)OC)C(=O)C,17572,COc1cc(cc(c1O)OC)C(=O)C
OCC(=CCCC1(C)C2CCC(C1=C)C2)C,17573,OCC(=CCCC1(C)C2CCC(C1=C)C2)C
Oc1ccc(cc1)c1cc(=O)c2c(o1)cccc2O,17574,Oc1ccc(cc1)c1cc(=O)c2c(o1)cccc2O
COc1cc(ccc1O)c1cc(=O)c2c(o1)cc(c(c2O)C1OC(C)C(=O)C(C1OC1OC(C)C(C(C1O)O)O)O)O,17575,COc1cc(ccc1O)c1cc(=O)c2c(o1)cc(c(c2O)C1OC(C)C(=O)C(C1OC1OC(C)C(C(C1O)O)O)O)O
OCC1OC(OC2CCC3(C(=CCC4C3CCC3(C4CC4C3C(C)C3(O4)CCC(CO3)C)C)C2)C)C(C(C1OC1OC(CO)C(C(C1O)O)O)O)OC1OC(C)C(C(C1O)O)O,17576,OCC1OC(OC2CCC3(C(=CCC4C3CCC3(C4CC4C3C(C)C3(O4)CCC(CO3)C)C)C2)C)C(C(C1OC1OC(CO)C(C(C1O)O)O)O)OC1OC(C)C(C(C1O)O)O
CC(=CCOc1c2occc2cc2c1oc(=O)cc2)C,17577,CC(=CCOc1c2occc2cc2c1oc(=O)cc2)C
OCC1OC(OCC2OC(O)C(C(C2OC2OC(CO)C(C(C2O)O)O)O)O)C(C(C1O)O)O,17578,OCC1OC(OCC2OC(O)C(C(C2OC2OC(CO)C(C(C2O)O)O)O)O)C(C(C1O)O)O
COc1ccc2c(c1CC(=O)C(C)C)oc(=O)cc2,17579,COc1ccc2c(c1CC(=O)C(C)C)oc(=O)cc2
OC(=O)C1CCCN1,17580,OC(=O)C1CCCN1
OCC=Cc1ccccc1,17581,OCC=Cc1ccccc1
COc1cc2c(cc1OC)c[n+](c1c2ccc2c1cc(c(c2)O)OC)C,17582,COc1cc2c(cc1OC)c[n+](c1c2ccc2c1cc(c(c2)O)OC)C
C=CC1(C)CCC(CC1C(=C)C)C(=C)C,17583,C=CC1(C)CCC(CC1C(=C)C)C(=C)C
CCCCCC=CC(=O)CCc1ccc(c(c1)OC)O,17584,CCCCCC=CC(=O)CCc1ccc(c(c1)OC)O
Oc1ccc2c(c1)oc(=O)cc2,17585,Oc1ccc2c(c1)oc(=O)cc2
CC=C(C(C)C)CCC(C1CCC2C1(C)CCC1C2CC=C2C1(C)CCC(C2)O)C,17586,CC=C(C(C)C)CCC(C1CCC2C1(C)CCC1C2CC=C2C1(C)CCC(C2)O)C
CCC(=O)C1=C(O)C(=C(C(C1=O)(C)C)O)CC1=C(O)C(C(=O)C(=C1O)C(=O)CC)(C)C,17587,CCC(=O)C1=C(O)C(=C(C(C1=O)(C)C)O)CC1=C(O)C(C(=O)C(=C1O)C(=O)CC)(C)C
OCC1OC(C(C(C1O)O)O)c1c(O)c(C2OCC(C(C2O)O)O)c(c2c1oc(cc2=O)c1ccc(cc1)O)O,17588,OCC1OC(C(C(C1O)O)O)c1c(O)c(C2OCC(C(C2O)O)O)c(c2c1oc(cc2=O)c1ccc(cc1)O)O
OC[C@H]1O[C@@H](Oc2c(oc3c(c2=O)c(O)cc(c3)O)c2ccc(c(c2)O)O)[C@@H]([C@H]([C@H]1O)O)O,17589,OC[C@H]1O[C@@H](Oc2c(oc3c(c2=O)c(O)cc(c3)O)c2ccc(c(c2)O)O)[C@@H]([C@H]([C@H]1O)O)O
OC[C@H]1O[C@@H](Oc2c(oc3c(c2=O)c(O)cc(c3)O)c2ccc(c(c2)O)O)[C@@H]([C@H]([C@@H]1O)O)O,17590,OC[C@H]1O[C@@H](Oc2c(oc3c(c2=O)c(O)cc(c3)O)c2ccc(c(c2)O)O)[C@@H]([C@H]([C@@H]1O)O)O
O=C(CCc1ccccc1)C=CC=Cc1ccccc1,17591,O=C(CCc1ccccc1)C=CC=Cc1ccccc1
Oc1cc(O)c2c(c1)oc(c(c2=O)OC1OC(C)C(C(C1O)O)O)c1ccc(c(c1)O)O,17592,Oc1cc(O)c2c(c1)oc(c(c2=O)OC1OC(C)C(C(C1O)O)O)c1ccc(c(c1)O)O
CCCCCC=CCC=CCCCCCCCC(=O)O,17593,CCCCCC=CCC=CCCCCCCCC(=O)O
OCC1OC(Oc2cc3occ(c(=O)c3cc2OC)c2ccc(cc2)O)C(C(C1O)O)O,17594,OCC1OC(Oc2cc3occ(c(=O)c3cc2OC)c2ccc(cc2)O)C(C(C1O)O)O
CC1=CCCC2(C1CC(CC2)C(=C)C)C,17595,CC1=CCCC2(C1CC(CC2)C(=C)C)C
COc1cc(ccc1O)C1Oc2c3C1C(=O)N1CCCCNCCCNC(c(c3)cc2)CC(=O)NCCC1,17596,COc1cc(ccc1O)C1Oc2c3C1C(=O)N1CCCCNCCCNC(c(c3)cc2)CC(=O)NCCC1
CC(=CC=CC=C(C=CC=C(C(=O)O)C)C)C=CC=C(C(=O)O)C,17597,CC(=CC=CC=C(C=CC=C(C(=O)O)C)C)C=CC=C(C(=O)O)C
CCCCCCCCCC=CC(=O)O,17598,CCCCCCCCCC=CC(=O)O
OC(=O)c1oc(cc(=O)c1)C(=O)O,17599,OC(=O)c1oc(cc(=O)c1)C(=O)O
CC1=C(C)C(C(=O)O1)N,17600,CC1=C(C)C(C(=O)O1)N
COc1cc(C=CC(=O)O)cc(c1O)OC,17601,COc1cc(C=CC(=O)O)cc(c1O)OC
OCC(=CCCC1(C)C2CC3C1(C)C3C2)C,17602,OCC(=CCCC1(C)C2CC3C1(C)C3C2)C
C=C1C2CCC3C1(C)CCCC(C23)(C)C,17603,C=C1C2CCC3C1(C)CCCC(C23)(C)C
CCCCCCCCC1CC1CCCCCCCC(=O)O,17604,CCCCCCCCC1CC1CCCCCCCC(=O)O
CC(=C)CC1CCC2(C1C(C)(O)CCC2O)C,17605,CC(=C)CC1CCC2(C1C(C)(O)CCC2O)C
OCC1OC(Oc2cc(O)c3c(c2)oc(cc3=O)c2ccc(c(c2)O)O)C(C(C1O)O)O,17606,OCC1OC(Oc2cc(O)c3c(c2)oc(cc3=O)c2ccc(c(c2)O)O)C(C(C1O)O)O
COc1cc(ccc1OC)C1OCC2C1COC2c1ccc(c(c1)OC)OC,17607,COc1cc(ccc1OC)C1OCC2C1COC2c1ccc(c(c1)OC)OC
C1Oc2c(O1)cc(cc2)[C@H]1OC[C@H]2[C@@H]1CO[C@@H]2c1ccc2c(c1)OCO2,17608,C1Oc2c(O1)cc(cc2)[C@H]1OC[C@H]2[C@@H]1CO[C@@H]2c1ccc2c(c1)OCO2
C1Oc2c(O1)cc(cc2)[C@@H]1OC[C@H]2[C@@H]1CO[C@@H]2c1ccc2c(c1)OCO2,17609,C1Oc2c(O1)cc(cc2)[C@@H]1OC[C@H]2[C@@H]1CO[C@@H]2c1ccc2c(c1)OCO2
CC(=C)C1CCC2(C1C1CCC3C(C1(C)CC2)(C)CCC1C3(C)CC(O)C(C1(C)C)O)C(=O)O,17610,CC(=C)C1CCC2(C1C1CCC3C(C1(C)CC2)(C)CCC1C3(C)CC(O)C(C1(C)C)O)C(=O)O
Oc1cc2O[C@H](c3ccc(c(c3)O)O)[C@H](Cc2c(c1)O)O,17611,Oc1cc2O[C@H](c3ccc(c(c3)O)O)[C@H](Cc2c(c1)O)O
Oc1cc2O[C@@H](c3ccc(c(c3)O)O)[C@@H](Cc2c(c1)O)O,17612,Oc1cc2O[C@@H](c3ccc(c(c3)O)O)[C@@H](Cc2c(c1)O)O
Oc1cc2O[C@H](c3ccc(c(c3)O)O)[C@@H](Cc2c(c1)O)O,17613,Oc1cc2O[C@H](c3ccc(c(c3)O)O)[C@@H](Cc2c(c1)O)O
COc1cc(C=CCOC(=O)C=Cc2ccc(c(c2)OC)O)ccc1O,17614,COc1cc(C=CCOC(=O)C=Cc2ccc(c(c2)OC)O)ccc1O
OCC1(C)C(O)CCC2(C1CCC1(C2CC=C2C1(C)CCC1(C2CC(CC1)(C)C)C(=O)O)C)C,17615,OCC1(C)C(O)CCC2(C1CCC1(C2CC=C2C1(C)CCC1(C2CC(CC1)(C)C)C(=O)O)C)C
OCC1OC(Oc2c(oc3c(c2=O)c(O)cc(c3)OC)c2ccc(c(c2)O)O)C(C(C1O)O)O,17616,OCC1OC(Oc2c(oc3c(c2=O)c(O)cc(c3)OC)c2ccc(c(c2)O)O)C(C(C1O)O)O
CCCCCCCCCCCCCCCCCCCC(C(=O)NC(C(C=CCCC=CCCCCCCCCC)O)COC1OC(CO)C(C(C1O)O)O)O,17617,CCCCCCCCCCCCCCCCCCCC(C(=O)NC(C(C=CCCC=CCCCCCCCCC)O)COC1OC(CO)C(C(C1O)O)O)O
COc1cc2oc(c3ccc(c(c3)O)OC)c(c(=O)c2c(c1OC)O)OC,17618,COc1cc2oc(c3ccc(c(c3)O)OC)c(c(=O)c2c(c1OC)O)OC
CCCC(=O)c1c(O)c(CC2=C(O)C(C(=O)C(=C2O)C(=O)CCC)(C)C)c(c(c1O)CC1=C(O)C(C(=O)C(=C1O)C(=O)CC)(C)C)O,17619,CCCC(=O)c1c(O)c(CC2=C(O)C(C(=O)C(=C2O)C(=O)CCC)(C)C)c(c(c1O)CC1=C(O)C(C(=O)C(=C1O)C(=O)CC)(C)C)O
CC(=CCC1(C)C=Cc2c(O1)c(C(=O)C(C)C)c(c(c2O)CC1=C(O)C(C(=O)C(=C1O)C(=O)C(C)C)(C)C)O)C,17620,CC(=CCC1(C)C=Cc2c(O1)c(C(=O)C(C)C)c(c(c2O)CC1=C(O)C(C(=O)C(=C1O)C(=O)C(C)C)(C)C)O)C
OCC1OC(C(C(C1O)O)O)c1c(O)cc(c2c1oc(cc2=O)c1ccc(c(c1)O)O)O,17621,OCC1OC(C(C(C1O)O)O)c1c(O)cc(c2c1oc(cc2=O)c1ccc(c(c1)O)O)O
O=CCNC(=O)CNC(=O)C(=Cc1ccc(cc1)O)NC(=O)C(C(C)C)NC(=O)C(NC(=O)C(N)C)C,17622,O=CCNC(=O)CNC(=O)C(=Cc1ccc(cc1)O)NC(=O)C(C(C)C)NC(=O)C(NC(=O)C(N)C)C
II,17623,II
COC1CC(OC(C1OC1CC(O)C(C(O1)C)OC1CC(OC)C(C(O1)C)OC1OC(CO)C(C(C1O)O)O)C)OC1CC2=CCC3C(C2(CC1O)C)CCC1=COC2(C1C(OC3=O)CO2)C,17624,COC1CC(OC(C1OC1CC(O)C(C(O1)C)OC1CC(OC)C(C(O1)C)OC1OC(CO)C(C(C1O)O)O)C)OC1CC2=CCC3C(C2(CC1O)C)CCC1=COC2(C1C(OC3=O)CO2)C
COc1cc(ccc1O)c1oc2cc(O)cc(c2c(=O)c1OC1OC(COC2OC(C)C(C(C2O)O)O)C(C(C1OC1OC(C)C(C(C1O)O)O)O)O)O,17625,COc1cc(ccc1O)c1oc2cc(O)cc(c2c(=O)c1OC1OC(COC2OC(C)C(C(C2O)O)O)C(C(C1OC1OC(C)C(C(C1O)O)O)O)O)O
CCCCCCCCCCCC(=O)O,17626,CCCCCCCCCCCC(=O)O
CCCC(=O)c1c(O)c(CC2=C(O)C(C(=O)C(=C2O)C(=O)C)(C)C)c(c(c1O)C)O,17627,CCCC(=O)c1c(O)c(CC2=C(O)C(C(=O)C(=C2O)C(=O)C)(C)C)c(c(c1O)C)O
OCC1OC(OC2CC3C4(C)C(=O)CC5(C(C4CC=C3C(C2=O)(C)C)(C)CC(C5C(C(=O)C=CC(OC(=O)C)(C)C)(O)C)O)C)C(C(C1O)O)O,17628,OCC1OC(OC2CC3C4(C)C(=O)CC5(C(C4CC=C3C(C2=O)(C)C)(C)CC(C5C(C(=O)C=CC(OC(=O)C)(C)C)(O)C)O)C)C(C(C1O)O)O
CCCCCCCCC1=C(C1)CCCCCCCC(=O)O,17629,CCCCCCCCC1=C(C1)CCCCCCCC(=O)O
COc1cc(C=CC(=O)NCCc2cnc[nH]2)ccc1O,17630,COc1cc(C=CC(=O)NCCc2cnc[nH]2)ccc1O
OCC1OC(OC)C(C(C1OC1OC(CO)C(C(C1O)O)OC)O)O,17631,OCC1OC(OC)C(C(C1OC1OC(CO)C(C(C1O)O)OC)O)O
O=C1OCC2=C1C(O)CC1(C2CC2C3(C41OC4C1OC1(C3O)C(C)C)O2)C,17632,O=C1OCC2=C1C(O)CC1(C2CC2C3(C41OC4C1OC1(C3O)C(C)C)O2)C
Oc1ccc2c(c1)oc(cc2=O)c1ccc(c(c1)O)O,17633,Oc1ccc2c(c1)oc(cc2=O)c1ccc(c(c1)O)O
OC(=O)c1cccnc1,17634,OC(=O)c1cccnc1
CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCC,17635,CCCCCCCCCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COC(=O)CCCCCCCCCCCCCCC
[Mn],17636,[Mn]
OCC(C(C(C=O)O)O)O,17637,OCC(C(C(C=O)O)O)O
COc1ccc(cc1O)CCC(CC(OC(=O)C)CCc1ccc(c(c1)OC)O)OC(=O)C,17638,COc1ccc(cc1O)CCC(CC(OC(=O)C)CCc1ccc(c(c1)OC)O)OC(=O)C
OC(=O)C=Cc1ccc(c(c1)O)O,17639,OC(=O)C=Cc1ccc(c(c1)O)O
COC1CC(OC2CCC3(C(=CCC4C3CCC3=COC5(C3C(OC4=O)CO5)C)C2)C)OC(C1O)C,17640,COC1CC(OC2CCC3(C(=CCC4C3CCC3=COC5(C3C(OC4=O)CO5)C)C2)C)OC(C1O)C
N1CCNCCNCCNCC1,17641,N1CCNCCNCCNCC1
COc1ccc(cc1)c1cc(=O)c2c(o1)cc(c(c2O)OC)OC,17642,COc1ccc(cc1)c1cc(=O)c2c(o1)cc(c(c2O)OC)OC
OC[C@H]1O[C@@H](O[C@H]2CC[C@]3(C(=CC[C@@H]4[C@@H]3CC[C@]3([C@H]4C[C@H]4[C@@H]3[C@H](C)[C@@]3(O4)CC[C@@H](CN3)C)C)C2)C)[C@@H]([C@H]([C@H]1O)O[C@@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O)O[C@@H]1O[C@@H](C)[C@@H]([C@H]([C@H]1O)O)O,17643,OC[C@H]1O[C@@H](O[C@H]2CC[C@]3(C(=CC[C@@H]4[C@@H]3CC[C@]3([C@H]4C[C@H]4[C@@H]3[C@H](C)[C@@]3(O4)CC[C@@H](CN3)C)C)C2)C)[C@@H]([C@H]([C@H]1O)O[C@@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O)O[C@@H]1O[C@@H](C)[C@@H]([C@H]([C@H]1O)O)O
OCc1ccc(n1CCC(C)C)C=O,17644,OCc1ccc(n1CCC(C)C)C=O
CC(=C)C1CCC2(C1C1CCC3C(C1(C)CC2)(C)CCC1C3(C)CCC(C1(C)C)O)C(=O)O,17645,CC(=C)C1CCC2(C1C1CCC3C(C1(C)CC2)(C)CCC1C3(C)CCC(C1(C)C)O)C(=O)O
OCC(=CCCC1(CO)CCC2(C(C1O)CCC1C2(C)CCC2C1(C)CCC(C2(C)COC1OC(CO)C(C(C1O)O)O)OC1OC(CO)C(C(C1OC1OC(CO)C(C(C1O)O)O)O)O)C)C,17646,OCC(=CCCC1(CO)CCC2(C(C1O)CCC1C2(C)CCC2C1(C)CCC(C2(C)COC1OC(CO)C(C(C1O)O)O)OC1OC(CO)C(C(C1OC1OC(CO)C(C(C1O)O)O)O)O)C)C
COc1cc(ccc1O)c1coc2c(c1=O)c(O)c1c(c2CC=C(C)C)OC(C=C1)(C)C,17647,COc1cc(ccc1O)c1coc2c(c1=O)c(O)c1c(c2CC=C(C)C)OC(C=C1)(C)C
OCC1OC(Oc2c(oc3c(c2=O)c(O)cc(c3)O)c2ccc(c(c2)OC)O)C(C(C1O)O)OC1OC(C)C(C(C1O)O)O,17648,OCC1OC(Oc2c(oc3c(c2=O)c(O)cc(c3)O)c2ccc(c(c2)OC)O)C(C(C1O)O)OC1OC(C)C(C(C1O)O)O
COc1cc2CC(C)C(C(c2cc1O)c1cc(OC)c(c(c1)OC)O)C,17649,COc1cc2CC(C)C(C(c2cc1O)c1cc(OC)c(c(c1)OC)O)C
OCC1OC(OCC=C(CCC2C(=C)CCC3C2(C)CCC(C3(C)COC2OC(CO)C(C(C2O)O)O)O)C)C(C(C1O)O)O,17650,OCC1OC(OCC=C(CCC2C(=C)CCC3C2(C)CCC(C3(C)COC2OC(CO)C(C(C2O)O)O)O)C)C(C(C1O)O)O
OC(=O)C(Cc1c[nH]c2c1cccc2)N,17651,OC(=O)C(Cc1c[nH]c2c1cccc2)N
OCC=Cc1cc(OC)c(c(c1)OC)OC1OC(CO)C(C(C1O)O)O,17652,OCC=Cc1cc(OC)c(c(c1)OC)OC1OC(CO)C(C(C1O)O)O
C=CCC(=NOS(=O)(=O)[O-])SC1OC(CO)C(C(C1O)O)O.[K+],17653,C=CCC(=NOS(=O)(=O)[O-])SC1OC(CO)C(C(C1O)O)O.[K+]
COc1cc2c[n+](C)c3c(c2cc1OC)ccc1c3cc2OCOc2c1.[Cl-],17654,COc1cc2c[n+](C)c3c(c2cc1OC)ccc1c3cc2OCOc2c1.[Cl-]
OCC1OC(Oc2ccc(cc2OC)C2OCC3C2COC3c2ccc(c(c2)OC)O)C(C(C1O)O)O,17655,OCC1OC(Oc2ccc(cc2OC)C2OCC3C2COC3c2ccc(c(c2)OC)O)C(C(C1O)O)O
O=C1CC2OCC=C3C4C2C2N1c1ccccc1C12CCN(C1C4)C3,17656,O=C1CC2OCC=C3C4C2C2N1c1ccccc1C12CCN(C1C4)C3
O=CC1(C)C(O)CCC2(C1CCC1(C2CC=C2C1(C)CCC1(C2CC(CC1)(C)C)C(=O)O)C)C,17657,O=CC1(C)C(O)CCC2(C1CCC1(C2CC=C2C1(C)CCC1(C2CC(CC1)(C)C)C(=O)O)C)C
OCCC(CCC=C(C)C)C,17658,OCCC(CCC=C(C)C)C
CC(C(=O)O)N,17659,CC(C(=O)O)N
Oc1ccc(cc1)C1Oc2cc(O)cc(c2C(=O)C1O[C@@H]1O[C@H](CO[C@@H]2O[C@@H](C)[C@@H]([C@H]([C@H]2O)O)O)[C@H]([C@@H]([C@H]1O)O)O)O,17660,Oc1ccc(cc1)C1Oc2cc(O)cc(c2C(=O)C1O[C@@H]1O[C@H](CO[C@@H]2O[C@@H](C)[C@@H]([C@H]([C@H]2O)O)O)[C@H]([C@@H]([C@H]1O)O)O)O
OC(=O)CCC1(C)C(CCC2C1=CCC1(C2(C)CCC1=C(CCC=C(C(=O)O)C)C)C)C(=C)C,17661,OC(=O)CCC1(C)C(CCC2C1=CCC1(C2(C)CCC1=C(CCC=C(C(=O)O)C)C)C)C(=C)C
CCCCCCCC=CCO,17662,CCCCCCCC=CCO
O[C@H]1CC[C@]2(C(C1)CC=C1C2CC[C@]2(C1CC[C@@H]2[C@H](/C=C/[C@@H](C(C)C)C)C)C)C,17663,O[C@H]1CC[C@]2(C(C1)CC=C1C2CC[C@]2(C1CC[C@@H]2[C@H](/C=C/[C@@H](C(C)C)C)C)C)C
COC(=O)c1ccccc1,17664,COC(=O)c1ccccc1
CC(C1CCC2(C1(C)CCC1C2=CCC2C1(C)CCC(=O)C2(C)C)C)Cc1occ(c1)C(=O)O,17665,CC(C1CCC2(C1(C)CCC1C2=CCC2C1(C)CCC(=O)C2(C)C)C)Cc1occ(c1)C(=O)O
COc1cc2CC[n+]3c(c2cc1OC)cc1c(c3)c(OC)c(cc1)OC,17666,COc1cc2CC[n+]3c(c2cc1OC)cc1c(c3)c(OC)c(cc1)OC
CC(CCCC(CCCC(C)C)C)CCCC1(C)CCc2c(O1)c(C)c(c(c2)O)C,17667,CC(CCCC(CCCC(C)C)C)CCCC1(C)CCc2c(O1)c(C)c(c(c2)O)C
COc1ccc(cc1O)C1CC(=O)c2c(O1)cc(cc2O)OC1OC(COC2OC(C)C(C(C2O)O)O)C(C(C1O)O)O,17668,COc1ccc(cc1O)C1CC(=O)c2c(O1)cc(cc2O)OC1OC(COC2OC(C)C(C(C2O)O)O)C(C(C1O)O)O
O=C1OC23C(C1=C)CCC(C2CCC1(C3O1)C)C,17669,O=C1OC23C(C1=C)CCC(C2CCC1(C3O1)C)C
Cc1ccc(c(c1)O)[C@@](C(=O)/C=C/C(O)(C)C)(O)C,17670,Cc1ccc(c(c1)O)[C@@](C(=O)/C=C/C(O)(C)C)(O)C
CCCCCCCCC=CCCCCCCCC(=O)OC,17671,CCCCCCCCC=CCCCCCCCC(=O)OC
CC(=O)C=CC1=CCC2C(CC1C)OC(=O)C2=C,17672,CC(=O)C=CC1=CCC2C(CC1C)OC(=O)C2=C
CC(=O)OCC(=CCCC1(C)C2CCC(C1=C)C2)C,17673,CC(=O)OCC(=CCCC1(C)C2CCC(C1=C)C2)C
C=CC1=C(C)C(=NC1=O)C=c1[nH]c(=Cc2[nH]c(c(c2CCC(=O)O)C)C=C2NC(=O)C(=C2C=C)C)c(c1C)CCC(=O)O,17674,C=CC1=C(C)C(=NC1=O)C=c1[nH]c(=Cc2[nH]c(c(c2CCC(=O)O)C)C=C2NC(=O)C(=C2C=C)C)c(c1C)CCC(=O)O
OCC(Cc1ccc(c(c1)OC)O)C=Cc1ccc(c(c1)OC)O,17675,OCC(Cc1ccc(c(c1)OC)O)C=Cc1ccc(c(c1)OC)O
COc1ccccc1,17676,COc1ccccc1
CC(c1ccc(c(c1)O)C)C,17677,CC(c1ccc(c(c1)O)C)C
Oc1cc(O)c2c(c1)oc(c(c2=O)O)c1ccc(c(c1)O)O,17678,Oc1cc(O)c2c(c1)oc(c(c2=O)O)c1ccc(c(c1)O)O
OCC1OC(Oc2ccc(cc2)c2cc(=O)c3c(o2)cc(c(c3O)OC)OC)C(C(C1O)O)O,17679,OCC1OC(Oc2ccc(cc2)c2cc(=O)c3c(o2)cc(c(c3O)OC)OC)C(C(C1O)O)O
O=C1C=CC2=CC3(O)CC4C(C3CCC2C(O1)(C)C)(C)CC(=O)C1=C4CC2C=C(C)C(=O)OC2C1C,17680,O=C1C=CC2=CC3(O)CC4C(C3CCC2C(O1)(C)C)(C)CC(=O)C1=C4CC2C=C(C)C(=O)OC2C1C
CCCCC/C=C/CC/C=C/C(=O)O,17681,CCCCC/C=C/CC/C=C/C(=O)O
